,product_name,brand_name,offer_description,retailer_name,valid_from,valid_to,price,quantity,categories,image,Coicop5_Final,Coicop4_Final,Coicop3_Final,Coicop2_Final,Predicted_COICOP_5_Category,Predicted_COICOP_4_Category,Predicted_COICOP_3_Category,Predicted_COICOP_2_Category
2060,Orangen,Edeka,"1,5 kg oder San Lucar Orangen 1 kg, aus Spanien, Klasse I, Netz",EDEKA Neukauf,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,2.49,1,Zitrusfrüchte Zitrusfrüchte Zitrusfrüchte Zitrusfrüchte Obst Obst Obst Obst Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3467579/images/default/0/msmall.jpg,01161,0116,011,01,nan,nan,nan,nan
178748,Gänsegriebenschmalz,Thalheimer Bauernwurst,Schmalzspezialität aus Gänseschmalz und Schweineschmalz; mit Grieben; verfeinert mit Zwiebeln und Gewürzen; 250-g-Topf,ALDI Nord,2018-10-07 22:00:00.0,2018-10-13 21:59:00.0,1.79,1,Wurstkonserven Konserven & Eingelegtes Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4541154/images/default/0/msmall.jpg,01155,0115,011,01,nan,nan,nan,nan
10704,Apfelmus,Odenwald,720-g-Glas,REWE,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,1.69,1,Obstkonserven Konserven & Eingelegtes Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3526877/images/default/0/msmall.jpg,01164,0116,011,01,nan,nan,nan,nan
4320,Eis,Mövenpick,240-840-ml-Pkg.,REWE,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,2.22,1,Eis Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3482497/images/default/0/msmall.jpg,01185,0118,011,01,nan,nan,nan,nan
202039,Wildschweingulasch,not_available,100 g,EDEKA Paschmann,2018-11-04 23:00:00.0,2018-11-10 22:59:00.0,1.79,1,Wildfleisch Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4669307/images/default/0/msmall.jpg,01125,0112,011,01,nan,nan,nan,nan
5200,Apfelstrudel,Coppenrath & Wiese,oder Strudel der Saison  gefroren je 600g Packung,EDEKA Center,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.49,1,Tiefkühlbackwaren Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3488376/images/default/0/msmall.jpg,01114,0111,011,01,nan,nan,nan,nan
35948,Gründel’s Alkoholfrei Bier,Karlsberg,"versch. Sorten, 20 x 0,5/24 x 0,33 Liter, jeder Kasten + 3,10/3,42 Pfand",real,2018-03-18 23:00:00.0,2018-03-24 22:59:00.0,11.99,20,Alkoholfreies Bier Alkoholfreie Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3713709/images/default/0/msmall.jpg,02133,0213,021,02,nan,nan,nan,nan
203,Alt-Mecklenburger,Rücker,"rahmig-kräftig Deutscher Schnittkäse, 60 % Fett i. Tr., je 100 g",real,2016-09-11 22:00:00.0,2016-09-17 21:59:00.0,0.99,1,"Käse Milcherzeugnisse, Fett & Ei Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/289168/images/default/0/msmall.jpg,01145,0114,011,01,nan,nan,nan,nan
1235,Spätburgunder Rotwein,Rheinberg Kellerei,"trocken Q.b.A., 0,75-L-Flasche",EDEKA Center,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.99,1,Rotweine Weine Alkoholische Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3463894/images/default/0/msmall.jpg,02121,0212,021,02,nan,nan,nan,nan
7324,Ingwer,not_available,aus China 100-g-Packung,EDEKA,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,1.49,1,Würzelgemüse Würzelgemüse Würzelgemüse Würzelgemüse Gemüse Gemüse Gemüse Gemüse Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3506641/images/default/0/msmall.jpg,01192,0119,011,01,nan,nan,nan,nan
144,Schweinenackenbraten,not_available,"ohne Knochen, je 1 kg",real,2016-09-11 22:00:00.0,2016-09-17 21:59:00.0,4.44,1,Schweinefleisch Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/289001/images/default/0/msmall.jpg,01122,0112,011,01,nan,nan,nan,nan
16174,Lammlachse,not_available,100 g,REWE,2018-02-11 23:00:00.0,2018-02-17 22:59:00.0,3.29,1,Lammfleisch Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3574644/images/default/0/msmall.jpg,01123,0112,011,01,nan,nan,nan,nan
355819,Bauernbratwurst,not_available,"geräuchert, würzig oder Regensburger Bratwurst roh, frisch laktosefrei, ohne Zusatz von Geschmacksverstärkern, je 100g",EDEKA Neukauf,2019-07-24 22:00:00.0,2019-07-27 21:59:59.0,0.99,1,Würste Wurst Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5483996/images/default/0/msmall.jpg,01127,0112,011,01,nan,nan,nan,nan
12907,Obstkonserven,Edeka,versch. Sorten 425 ml Dose,CAP MARKT,2018-02-11 23:00:00.0,2018-02-17 22:59:00.0,0.99,1,Obstkonserven Konserven & Eingelegtes Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3549530/images/default/0/msmall.jpg,01164,0116,011,01,nan,nan,nan,nan
214539,Griebenschmalz,Porcinusa Schwein,"vom Porcinusa Schwein, besonders lecker auf frischem Bauernbrot, auch als Vorspeise geeignet, 100 g",EDEKA Center,2018-11-25 23:00:00.0,2018-12-01 22:59:00.0,1.29,1,"Butter Milcherzeugnisse, Fett & Ei Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/4740343/images/default/0/msmall.jpg,01155,0115,011,01,nan,nan,nan,nan
2482,Bio Suppe,Escoffier,355-ml-Glas,REWE,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.99,1,Dosengerichte Konserven & Eingelegtes Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3470348/images/default/0/msmall.jpg,01199,0119,011,01,nan,nan,nan,nan
144337,Knusper-Früchte,Tabaluga,20g oder  Smusi 100g,EDEKA Center,2018-08-05 22:00:00.0,2018-08-11 21:59:00.0,0.99,1,Trockenobst Trockenobst Trockenobst Trockenobst Obst Obst Obst Obst Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4356820/images/default/0/msmall.jpg,01163,0116,011,01,nan,nan,nan,nan
271505,Pflaumen,Edeka,"gelb oder Pflaumen dunkel, aus Südafrika Klasse I, 1 kg",EDEKA,2019-03-03 23:00:00.0,2019-03-09 22:59:00.0,3.99,1,Trockenobst Trockenobst Trockenobst Trockenobst Obst Obst Obst Obst Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5054212/images/default/0/msmall.jpg,01161,0116,011,01,nan,nan,nan,nan
335885,Knoppers,Storck,8+2 Gratis= 250g,CAP MARKT,2019-06-23 22:00:00.0,2019-06-29 21:59:00.0,1.69,1,Kekse Süßigkeiten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5377574/images/default/0/msmall.jpg,01114,0111,011,01,nan,nan,nan,nan
5663,Feines Frucht-Mousse,Edeka,300 g,EDEKA Center,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.19,1,Obstkonserven Konserven & Eingelegtes Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3493027/images/default/0/msmall.jpg,01164,0116,011,01,nan,nan,nan,nan
373,Feigen,not_available,Türkei Stück,real,2016-09-11 22:00:00.0,2016-09-17 21:59:00.0,0.19,1,Exotische Früchte Exotische Früchte Exotische Früchte Exotische Früchte Obst Obst Obst Obst Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/289618/images/default/0/msmall.jpg,01161,0116,011,01,nan,nan,nan,nan
1052,Eintopf,Erasco,versch. Sorten 800 g Dose,EDEKA Simmel,2018-01-26 23:00:00.0,2018-02-03 22:59:00.0,1.49,1,Dosengerichte Konserven & Eingelegtes Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3462795/images/default/0/msmall.jpg,01199,0119,011,01,nan,nan,nan,nan
910,Minis,Mars,"Snickers, Twix, Milky Way oder Bounty Minis 303 g Beutel",EDEKA Simmel,2018-01-26 23:00:00.0,2018-02-03 22:59:00.0,1.99,1,Schokoladen Süßigkeiten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3462464/images/default/0/msmall.jpg,01183,0118,011,01,nan,nan,nan,nan
1660,Die Ofenfrische Pizza,Dr. Oetker,340-435-g-Pkg.,REWE,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,2.22,1,Tiefkühlpizza Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3465047/images/default/0/msmall.jpg,01115,0111,011,01,nan,nan,nan,nan
4009,Kalbskotelett,Meine Metzgerei,"Frisch Zum Braten oder für den Grill Z. B. 330-g-Packung, versch. Gewichte",ALDI Süd,2018-02-08 23:00:00.0,2018-02-10 22:59:00.0,4.62,1,Rindfleisch Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3480411/images/default/0/msmall.jpg,01121,0112,011,01,nan,nan,nan,nan
180408,Feines Butterschmalz,Butaris,250-g-Becher,EDEKA Center,2018-09-30 22:00:00.0,2018-10-06 21:59:00.0,2.49,1,"Butter Milcherzeugnisse, Fett & Ei Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/4549043/images/default/0/msmall.jpg,01151,0115,011,01,nan,nan,nan,nan
365793,Cocktail-Rispentomaten,not_available,500 g,REWE,2019-08-11 22:00:00.0,2019-08-17 21:59:00.0,1.19,1,Tomaten Tomaten Tomaten Tomaten Gemüse Gemüse Gemüse Gemüse Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5533215/images/default/0/msmall.jpg,01171,0117,011,01,nan,nan,nan,nan
24765,Kräuterbonbons,Ricola,ohne Zucker verschiedene Sorten 75 g Beutel,EDEKA,2018-02-25 23:00:00.0,2018-03-03 22:59:00.0,1.49,1,Fruchtgummi Süßigkeiten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3638376/images/default/0/msmall.jpg,01184,0118,011,01,nan,nan,nan,nan
7721,Original Irische Butter,Kerrygold,"oder Kerrygold extra versch. Sorten, jede 250-g-Packung",real,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,1.69,1,"Butter Milcherzeugnisse, Fett & Ei Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3508178/images/default/0/msmall.jpg,01151,0115,011,01,nan,nan,nan,nan
122982,Sultaninen,Trader Joe's,Aus Südafrika; ungeschwefelt 250-g-Beutel,ALDI Nord,2018-07-18 22:00:00.0,2018-07-21 21:59:00.0,0.99,1,Trockenobst Trockenobst Trockenobst Trockenobst Obst Obst Obst Obst Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4247946/images/default/0/msmall.jpg,01163,0116,011,01,nan,nan,nan,nan
20210,Rosa Salzkristall,Rewe Feine Welt,300-g-Dose,REWE,2018-02-18 23:00:00.0,2018-02-24 22:59:00.0,2.99,1,Salz Gewürze Koch- & Backzutaten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3602971/images/default/0/msmall.jpg,01192,0119,011,01,nan,nan,nan,nan
3964,Kasseler Ripperl,Vinzenzmurr,"geräuchert und schonend gegart, Marke „Hofgut Schwaige“, 100g",EDEKA Center,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.29,1,Schinken Wurst Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3480172/images/default/0/msmall.jpg,01127,0112,011,01,nan,nan,nan,nan
369380,Bio Rohrzucker,Alnatura,1kg,EDEKA Center,2019-08-11 22:00:00.0,2019-08-17 21:59:00.0,2.49,1,Zucker Koch- & Backzutaten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5548608/images/default/0/msmall.jpg,01181,0118,011,01,nan,nan,nan,nan
6420,Pom-Bär,Wolf,versch. Sorten 75 g Tüte,CAP MARKT,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,0.99,1,Chips Knabberartikel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3502848/images/default/0/msmall.jpg,01175,0117,011,01,nan,nan,nan,nan
6825,Land-Speisemöhren,Edeka Mein Land,1 kg Schale,EDEKA Paschmann,2018-02-05 23:00:00.0,2018-02-10 22:59:00.0,0.66,1,Würzelgemüse Würzelgemüse Würzelgemüse Würzelgemüse Gemüse Gemüse Gemüse Gemüse Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3504762/images/default/0/msmall.jpg,01171,0117,011,01,nan,nan,nan,nan
361020,Müsli,Real Quality,"oder Knusper-Müsli versch. Sorten, jede 600-g-Packung",real,2019-08-04 22:00:00.0,2019-08-17 21:59:00.0,1.69,1,Müslimischungen Müsli & Cerealien Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5509792/images/default/0/msmall.jpg,01117,0111,011,01,nan,nan,nan,nan
93711,Ursalz,Saldoro,"Mühlensalz oder Streudose reines unraffiniertes Steinsalz aus dem urzeitlichen Zechsteinmeer, verschiedene Sorten 600 g Beutel/ 300 g Streudose",EDEKA Struve,2018-06-10 22:00:00.0,2018-06-16 21:59:00.0,1.79,1,Salz Gewürze Koch- & Backzutaten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4099920/images/default/0/msmall.jpg,01192,0119,011,01,nan,nan,nan,nan
5389,Wurstsalat,not_available,100g,REWE,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.39,1,"Wurstsalate Aufstriche, Feinkostsalate & Antipasti Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3489758/images/default/0/msmall.jpg,01128,0112,011,01,nan,nan,nan,nan
75776,Hähnchen Schenkel,Landgut,1000 g,EDEKA,2018-05-13 22:00:00.0,2018-05-19 21:59:00.0,1.99,1,Tiefkühlfleisch Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3985683/images/default/0/msmall.jpg,01124,0112,011,01,nan,nan,nan,nan
368503,Gemüsekonserven,Bonduelle,"versch. Sorten, 425 ml Dose, Abtropfgewicht 220 – 310 g",EDEKA Simmel,2019-08-16 22:00:00.0,2019-08-24 21:59:00.0,0.79,1,Gemüsekonserven Konserven & Eingelegtes Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5544799/images/default/0/msmall.jpg,01173,0117,011,01,nan,nan,nan,nan
355376,Roggen-Sauerteig-Brot,Pema,500 g,REWE,2019-07-21 22:00:00.0,2019-07-27 21:59:00.0,1.19,1,Brot Brot & Kleingebäck Brot & Backwaren Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5482591/images/default/0/msmall.jpg,01113,0111,011,01,nan,nan,nan,nan
87018,Kuchen-Backmischungen,Dr. Oetker,verschiedene Sorten z. B. Marmorkuchen 400 g Packung,CAP MARKT,2018-06-03 22:00:00.0,2018-06-09 21:59:00.0,1.99,1,Backmischungen Koch- & Backzutaten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4060373/images/default/0/msmall.jpg,01118,0111,011,01,nan,nan,nan,nan
354825,Kitkat Senses,Nestlé,"Einzeln verpackt; Box enthält die Sorten Hazelnut, Salted Caramel und Double Chocolate; 12 Stück 120-g-Packung",ALDI Nord,2019-08-01 22:00:00.0,2019-08-03 21:59:00.0,2.49,1,Schokoladen Süßigkeiten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5479881/images/default/0/msmall.jpg,01183,0118,011,01,nan,nan,nan,nan
367632,Hähnchenbrustfilet Roma,not_available,"Bayerisches Hähnchenbrustfilet Roma marniert, zart, HKL A 100g",EDEKA Center,2019-08-11 22:00:00.0,2019-08-17 21:59:00.0,0.89,1,Geflügel Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5540336/images/default/0/msmall.jpg,01124,0112,011,01,nan,nan,nan,nan
6122,Austern,not_available,8er Schale,EDEKA Center,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,11.9,1,Meeresfrüchte Fisch & Meeresfrüchte Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3500934/images/default/0/msmall.jpg,01133,0113,011,01,nan,nan,nan,nan
149923,Aprikosen getrocknet,Seeberger,200 g,REWE,2018-08-12 22:00:00.0,2018-08-18 21:59:00.0,2.89,1,Trockenobst Trockenobst Trockenobst Trockenobst Obst Obst Obst Obst Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4385843/images/default/0/msmall.jpg,01163,0116,011,01,nan,nan,nan,nan
235461,Lachsmenü,Almare,"Versch. Sorten, z. B. Lachsfilet mit Gemüse in Kräutersauce Je 300-g-Packung",ALDI Süd,2019-01-17 23:00:00.0,2019-01-19 22:59:00.0,3.49,1,Frischfisch Fisch & Meeresfrüchte Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4860571/images/default/0/msmall.jpg,01131,0113,011,01,nan,nan,nan,nan
2551,Putengulasch,not_available,500-g-Pkg.,REWE,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,3.99,1,Geflügel Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3470996/images/default/0/msmall.jpg,01124,0112,011,01,nan,nan,nan,nan
4186,Miracel Whip Salatcreme,Kraft,500ml Glas,EDEKA,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.29,1,"Salatdressing Soßen, Fonds & Dressings Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3481609/images/default/0/msmall.jpg,01191,0119,011,01,nan,nan,nan,nan
5182,Orangen,Edeka Bio,aus Italien Klasse II 1 kg Beutel,EDEKA,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.79,1,Zitrusfrüchte Zitrusfrüchte Zitrusfrüchte Zitrusfrüchte Obst Obst Obst Obst Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3488047/images/default/0/msmall.jpg,01161,0116,011,01,nan,nan,nan,nan
17710,Bio Kokosöl Nativ,Alnatura,220 ml Fl.,EDEKA Center,2018-02-11 23:00:00.0,2018-02-17 22:59:00.0,3.99,1,"Öl Soßen, Fonds & Dressings Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3584315/images/default/0/msmall.jpg,01154,0115,011,01,nan,nan,nan,nan
3413,Zitronengras,not_available,50-g-Bund,REWE,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.79,1,Kräuter Kräuter Kräuter Kräuter Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3477058/images/default/0/msmall.jpg,01192,0119,011,01,nan,nan,nan,nan
23270,Konfitüre,Bonne Maman,370 g Glas,CAP MARKT,2018-02-25 23:00:00.0,2018-03-03 22:59:59.0,1.49,1,"Marmeladen süße Aufstriche Aufstriche Aufstriche, Feinkostsalate & Antipasti Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3629231/images/default/0/msmall.jpg,01182,0118,011,01,nan,nan,nan,nan
14680,Chips,Pringles,175-190 g-Dose,REWE,2018-02-11 23:00:00.0,2018-02-17 22:59:00.0,1.39,1,Chips Knabberartikel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3564971/images/default/0/msmall.jpg,01175,0117,011,01,nan,nan,nan,nan
213176,Haselnusskerne,Gut & Günstig,gemahlen 200-g-Packun,EDEKA Neukauf,2018-11-25 23:00:00.0,2018-12-01 22:59:00.0,1.49,1,Nüsse Knabberartikel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4732103/images/default/0/msmall.jpg,01163,0116,011,01,nan,nan,nan,nan
5527,Olivenöl,Filippo Berio,0.5 l,EDEKA Center,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,3.49,1,"Öl Soßen, Fonds & Dressings Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3490896/images/default/0/msmall.jpg,01153,0115,011,01,nan,nan,nan,nan
364642,Allioli Dip,Chovi,150 ml Becher,EDEKA Paschmann,2019-08-04 22:00:00.0,2019-08-10 21:59:00.0,1.49,1,"Dips Soßen, Fonds & Dressings Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/5529042/images/default/0/msmall.jpg,01191,0119,011,01,nan,nan,nan,nan
343456,Apfelmus,HAK,360 g,EDEKA,2019-06-30 22:00:00.0,2019-07-06 21:59:00.0,0.55,1,Obstkonserven Konserven & Eingelegtes Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5419037/images/default/0/msmall.jpg,01164,0116,011,01,nan,nan,nan,nan
32765,Alkoholfreies Malzgetränk,Karamalz,0.75 l-Fl. zzgl. 0.25 Pfand,REWE,2018-03-11 23:00:00.0,2018-03-17 22:59:00.0,0.89,1,Alkoholfreies Bier Alkoholfreie Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3690220/images/default/0/msmall.jpg,02133,0213,021,02,nan,nan,nan,nan
1462,Natur Radler,Licher,"oder Original 1854 20 x 0,33 Liter, jeder Kasten (+ 3,10 Pfand)",real,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,9.99,12,Bier Alkoholische Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3464450/images/default/0/msmall.jpg,02134,0213,021,02,nan,nan,nan,nan
78183,Gewürzsalze,Bad Reichenhaller,versch. Sorten 90 g + 20 % gratis,EDEKA,2018-05-21 22:00:00.0,2018-05-26 21:59:00.0,0.99,1,Salz Gewürze Koch- & Backzutaten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4000469/images/default/0/msmall.jpg,01192,0119,011,01,nan,nan,nan,nan
2279,Cereola,DeBeukelaer,150-g-Pkg.,REWE,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,0.99,1,Kekse Süßigkeiten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3468971/images/default/0/msmall.jpg,01114,0111,011,01,nan,nan,nan,nan
15828,Kohlrabi,not_available,"aus Italien, Kl. I, Stück",EDEKA Neukauf,2018-02-11 23:00:00.0,2018-02-17 22:59:00.0,0.49,1,Würzelgemüse Würzelgemüse Würzelgemüse Würzelgemüse Gemüse Gemüse Gemüse Gemüse Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3573010/images/default/0/msmall.jpg,01171,0117,011,01,nan,nan,nan,nan
733,Ravioli,Maggi,verschiedene Sorten 800/810 g Dose,CAP MARKT,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.39,1,Dosengerichte Konserven & Eingelegtes Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3461762/images/default/0/msmall.jpg,01116,0111,011,01,nan,nan,nan,nan
361576,Bio-Apfelessig,Edeka Bio,"5% Säure, aus kontrolliert ökologischer Landwirtschaft 0,75l Flasche",EDEKA,2019-07-28 22:00:00.0,2019-08-03 21:59:00.0,1.49,1,"Essig Soßen, Fonds & Dressings Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/5512634/images/default/0/msmall.jpg,01191,0119,011,01,nan,nan,nan,nan
21502,Ristorante Pizza,Dr. Oetker,265-410g Packung,EDEKA Center,2018-02-18 23:00:00.0,2018-02-24 22:59:00.0,1.88,1,Tiefkühlpizza Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3614662/images/default/0/msmall.jpg,01115,0111,011,01,nan,nan,nan,nan
3995,Süßrahmbutter,Edeka,82% Fett 250g Packung,EDEKA Center,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.79,1,"Butter Milcherzeugnisse, Fett & Ei Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3480359/images/default/0/msmall.jpg,01151,0115,011,01,nan,nan,nan,nan
9436,Puddingpulver,Dr. Oetker,"zum Kochen verschiedene Sorten z. B. Vanille Geschmack für 3 x 0,5 Liter = 1,5 Liter 111 g Packung 1 Liter = 0,46",EDEKA,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,0.69,1,Desserts Koch- & Backzutaten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3520042/images/default/0/msmall.jpg,01199,0119,011,01,nan,nan,nan,nan
197874,Trocken-Aprikosen,not_available,200 g,EDEKA,2018-10-28 23:00:00.0,2018-11-03 22:59:00.0,1.49,1,Trockenobst Trockenobst Trockenobst Trockenobst Obst Obst Obst Obst Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4648683/images/default/0/msmall.jpg,01163,0116,011,01,nan,nan,nan,nan
4664,Beste Butter,Frau Antje,250 g Packung,EDEKA Center,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.69,1,"Butter Milcherzeugnisse, Fett & Ei Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3485171/images/default/0/msmall.jpg,01151,0115,011,01,nan,nan,nan,nan
362485,Schwein Dicke Rippe,Landfleisch,1 kg,REWE,2019-08-04 22:00:00.0,2019-08-10 21:59:00.0,3.99,1,Schweinefleisch Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5518609/images/default/0/msmall.jpg,01122,0112,011,01,nan,nan,nan,nan
73501,Gründel’s Alkoholfrei Bier,Karlsberg,"Classic, Fresh oder Radler Kiste mit 24 x 0,33-L-Flaschen zzgl. 3,42 € Pfand",EDEKA Center,2018-05-13 22:00:00.0,2018-05-19 21:59:00.0,11.99,24,Alkoholfreies Bier Alkoholfreie Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3970665/images/default/0/msmall.jpg,02133,0213,021,02,nan,nan,nan,nan
4266,Pfannengericht,Frosta,"tiefgefroren, verschiedene Sorten z. B. Hühnerfrikassee 2 x 500 g Beutel = 1 kg",EDEKA,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,5,2,Tiefkühlgerichte Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3482070/images/default/0/msmall.jpg,01194,0119,011,01,nan,nan,nan,nan
14232,Nimm2 Lachgummi,Storck,verschiedene Sorten 200/180 g Beutel,EDEKA Struve,2018-02-11 23:00:00.0,2018-02-17 22:59:00.0,0.69,1,Fruchtgummi Süßigkeiten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3560104/images/default/0/msmall.jpg,01184,0118,011,01,nan,nan,nan,nan
